authorID,newsamID,textCount,latitude,longitude,DisplayName,author,count
143,2110,"eugenia01, 2",45.3167,9.5,Lodi,Sheridan,2
5,2109,"works1, 1",54.5576,-3.1378,Lodore,Barbauld,1
71,2109,"poetical, 1",54.5576,-3.1378,Lodore,Robinson,1
44,2108,"spectator02, 2",51.513,-0.1246,Long-Acre,Haywood,2
103,2107,"poems, 2",51.1858,-2.2744,Long-Leat,Finch-A,2
74,2105,"alabama, 2",38.22533333,-85.74166667,Louisville,Royall,2
14,2102,"reformation, 2",52.456,-1.2,Lutterworth,Bullard,2
81,2101,"desmond, 2",49.81444444,6.131666667,Luxembourg Gardens,Smith,2
51,2100,"museum, 2",49.81444444,6.131666667,Luxemburgh,Lennox,2
1,2098,"jews, 2",31.95194444,34.88805556,Lydda,Adams,2
1,2097,"newengland, 1",42.46666667,-70.95,Lynn,Adams,1
91,2097,"mental, 1",42.46666667,-70.95,Lynn,Wakefield,1
114,2096,"urania, 2",44.47083333,34.14388889,Lyuadia,Wroth,2
14,2095,"reformation, 1",39.61666667,2.983333333,Majorca,Bullard,1
91,2095,"mental, 1",39.61666667,2.983333333,Majorca,Wakefield,1
5,2094,"works2, 1",51.584,-2.098,Malmsbury,Barbauld,1
8,2094,"miscellany, 1",51.584,-2.098,Malmsbury,Behn,1
28,2093,"townbefore, 1",51.5167,-0.152719444,Manchester Square,Cowley,1
81,2093,"desmond, 1",51.5167,-0.152719444,Manchester Square,Smith,1
26,2092,"appeal, 1",12,3,Mandingo,Child,1
49,2092,"memoir, 1",12,3,Mandingo,Kilham,1
51,2091,"museum, 2",-3.283333333,127.55,Manipa,Lennox,2
81,2090,"desmond, 2",48.9908,1.7172,Mante,Smith,2
114,2089,"urania, 2",37.61764167,22.39286944,Mantinea,Wroth,2
114,2088,"urania, 2",37.61764167,22.39286944,Mantinia,Wroth,2
1,2087,"jews, 2",31.78333333,35.21666667,Mariamne,Adams,2
81,2086,"whatisshe, 2",51.5215,-0.15,Marybone,Smith,2
1,2081,"newengland, 2",42.1875,-71.30694444,Medfield,Adams,2
1,2079,"jews, 1",48.5406,2.66,Melun,Adams,1
29,2079,"letters, 1",48.5406,2.66,Melun,Cushing,1
14,2078,"reformation, 1",50,8.266666667,Mentz,Bullard,1
71,2078,"thoughts, 1",50,8.266666667,Mentz,Robinson,1
11,2077,"several, 1; tenthmuse, 1",16.93333333,33.72638889,Meroe,Bradstreet,2
60,2076,"gleaner, 1",42.81944444,-70.81194444,Merrimack,Murray,1
92,2076,"group, 1",42.81944444,-70.81194444,Merrimack,Warren,1
5,2075,"works1, 2",53.45,-3.033,Mersey,Barbauld,2
39,2074,"shortrelation, 2",38.18333333,15.55,Messaena,Evans,2
114,2073,"urania, 1",37.16666667,22,Meteline,Wroth,1
75,2073,"hastiniad, 1",37.16666667,22,Meteline,Ryves,1
42,2072,"nightbefore, 2",39.36666667,26.16666667,Methymna,Garnett,2
1,2071,"jews, 1",51.5,3.616666667,Middleburgh,Adams,1
44,2071,"spectator03, 1",51.5,3.616666667,Middleburgh,Haywood,1
11,2069,"tenthmuse, 1",37.53027778,27.27833333,Miletus,Bradstreet,1
5,2069,"legacy, 1",37.53027778,27.27833333,Miletus,Barbauld,1
96,2067,"fallriver, 2",42.25,-71.06666667,Milton,Williams,2
17,2066,"history, 2",51.34,0.74,Milton Upon Swale,Cary-E,2
1,2065,"newengland, 1; jews, 1",39.96666667,4.083333333,Minorca,Adams,2
114,2063,"urania, 2",44.64694444,10.92555556,Modina,Wroth,2
74,2062,"alabama, 2",31.57083333,-87.36972222,Monroe,Royall,2
29,2060,"letters, 2",48.3853,2.9508,Montereau,Cushing,2
46,2059,"texas, 2",25.66666667,-100.3,Monterrey,Holley,2
119,2057,"poeticalworks, 2",54.073,-2.87,Morcham,Little,2
139,2056,"poems, 2",38.36666667,-3.833333333,Morena,Campbell,2
89,2054,"changingscenes, 2",40.87,-74.55,Morris County,Unknown,2
117,2047,"poems, 1",63.98333333,-19.7,Mount Hecla,Bannerman,1
14,2047,"reformation, 1",63.98333333,-19.7,Mount Hecla,Bullard,1
1,2045,"newengland, 2",43.8258,-73.3817,Mount Independence,Adams,2
49,2044,"memoir, 2",53.11628333,-7.324102778,Mountmellick,Kilham,2
128,2042,"antonie, 1; antonius, 1",38.56722222,27.45472222,Mount Sipylus,Sidney,2
1,2040,"newengland, 1",38.708,-77.0861,Mount Vernon,Adams,1
60,2040,"gleaner, 1",38.708,-77.0861,Mount Vernon,Murray,1
1,2039,"newengland, 2",40.056,-74.969,Mud-Island,Adams,2
49,2038,"memoir, 2",52.25,-9,Munster,Kilham,2
89,2037,"changingscenes, 2",39.97,-81.95,Muskingum,Unknown,2
1,2033,"jews, 2",48.6936,6.1846,Nanci,Adams,2
139,2031,"poems, 2",57.48333333,-4.233333333,Nessa,Campbell,2
46,2030,"texas, 2",27.83777778,-97.48944444,Neuces River,Holley,2
81,2029,"emigrants, 1; beachy, 1",48.88,0.17,Neustria,Smith,2
1,2028,"newengland, 1",17.15,-62.58333333,Nevis,Adams,1
26,2028,"appeal, 1",17.15,-62.58333333,Nevis,Child,1
81,2027,"darcy, 2",51.5126,-0.1448,New Bond-Street,Smith,2
1,2026,"newengland, 1",40.486678,-74.444414,Brunswick,Adams,1
13,2026,"idomen, 29",40.486678,-74.444414,Brunswick,Brooks,29
89,2026,"changingscenes, 1",40.486678,-74.444414,Brunswick,Unknown,1
2,2025,"epistles, 1",-32,147,New Holland,Aikin,1
5,2025,"legacy, 1",-32,147,New Holland,Barbauld,1
49,2024,"memoir, 2",51.4988,-0.0901,Newington,Kilham,2
49,2023,"memoir, 1",-32,147,New South Wales,Kilham,1
81,2023,"whatisshe, 1",-32,147,New South Wales,Smith,1
1,2022,"newengland, 1",23,-102,New Spain,Adams,1
46,2022,"texas, 1",23,-102,New Spain,Holley,1
24,2019,"pilgrimpeep, 2",42.379,-71.035,Noddle's Island,Cheney,2
163,2018,"midwifery, 2",51.0248,-2.9638,North Curry,Stone,2
1,2015,"newengland, 2",41.09388889,-73.41972222,Norwalk,Adams,2
48,2013,"account, 2",21.9,96.05,O-Ding-Mau,Judson,2
20,2012,"maldef, 1",51.51569167,-0.101919444,Old Baily,Cellier,1
89,2012,"brideling, 1",51.51569167,-0.101919444,Old Baily,Unknown,1
19,2011,"william, 1",53.14388889,8.213888889,Oldenburg,Cavendish,1
5,2011,"works2, 1",53.14388889,8.213888889,Oldenburg,Barbauld,1
29,2009,"letters, 1",49.59388889,17.25083333,Olmutz,Cushing,1
89,2009,"changingscenes, 1",49.59388889,17.25083333,Olmutz,Unknown,1
79,2007,"aborigines, 2",50,-85,Ontario,Sigourney,2
5,2006,"works1, 1",50,-85,Ontario,Barbauld,1
59,2006,"ouabi, 1",50,-85,Ontario,Morton,1
29,2003,"letters, 2",46.73333333,6.566666667,Orbe,Cushing,2
66,2002,"poems1664, 1; poems1667, 1",51.6528,-4.9585,Orielton,Philips-K,2
1,2001,"jews, 1",26.56666667,56.25,Ormus,Adams,1
91,2001,"mental, 1",26.56666667,56.25,Ormus,Wakefield,1
51,2000,"museum, 2",6.866666667,80.7,Ouvah,Lennox,2
81,1999,"manor, 2",51.51531111,-0.142025,Oxford Street,Smith,2
11,1997,"tenthmuse, 1; several, 1",44.10833333,59.68111111,Oxus,Bradstreet,2
1,1996,"newengland, 2",43.12138889,-70.86527778,Oyster River,Adams,2
48,1994,"account, 2",21.16666667,94.86666667,Pah-Gan,Judson,2
1,1990,"jews, 1",28.66666667,-17.86666667,Palma,Adams,1
49,1990,"memoir, 1",28.66666667,-17.86666667,Palma,Kilham,1
1,1988,"jews, 2",5.852222222,-55.20388889,Paramaribo,Adams,2
14,1985,"reformation, 2",48.56666667,13.46666667,Passau,Bullard,2
46,1984,"texas, 2",28.56555556,-96.21,Passo Cavallo,Holley,2
29,1983,"letters, 1",48.85711111,2.284136111,Passy,Cushing,1
81,1983,"desmond, 1",48.85711111,2.284136111,Passy,Smith,1
30,1981,"blasphemous, 1; gospel, 1",51.5142,-0.0978,Pauls Cross,Davies,2
1,1979,"newengland, 2",40.71685,-74.03788889,Paulus Hook,Adams,2
51,1978,"museum, 1",45.18333333,9.15,Pavia,Lennox,1
73,1978,"present, 1",45.18333333,9.15,Pavia,Rowson,1
89,1977,"changingscenes, 2",40.70971944,-74.00684167,Pearl-Street,Unknown,2
113,1976,"essays, 1",39.91666667,116.3833333,Pekin,Taylor,1
28,1976,"belles, 1",39.91666667,116.3833333,Pekin,Cowley,1
1,1975,"jews, 2",40.75466944,22.52105,Pella,Adams,2
5,1973,"works2, 2",43.4606,3.4236,Pesenas,Barbauld,2
5,1971,"works1, 1",42.15,41.6667,Phasis',Barbauld,1
72,1971,"poems, 1",42.15,41.6667,Phasis',Rowe,1
128,1970,"antonius, 1",41.01305556,24.28638889,Philippi,Sidney,1
28,1970,"bold, 1",41.01305556,24.28638889,Philippi,Cowley,1
11,1969,"tenthmuse, 1",34.12361111,35.65111111,Phoenicia,Bradstreet,1
128,1969,"antonie, 1",34.12361111,35.65111111,Phoenicia,Sidney,1
71,1969,"poetical, 1",34.12361111,35.65111111,Phoenicia,Robinson,1
85,1969,"poems, 1",34.12361111,35.65111111,Phoenicia,Tollet,1
103,1966,"poems, 2",51.1803,0.9547,Pickersdane,Finch-A,2
100,1961,"essays, 1",42.36527779,-71.65777779,Pisgah,Chudleigh,1
100,1961,"essays, 1",42.36527778,-71.65777778,Pisgah,Chudleigh,1
103,1961,"poems, 1",42.36527779,-71.65777779,Pisgah,Finch-A,1
103,1961,"poems, 1",42.36527778,-71.65777778,Pisgah,Finch-A,1
24,1961,"pilgrimpeep, 1",42.36527778,-71.65777778,Pisgah,Cheney,1
24,1961,"pilgrimpeep, 1",42.36527779,-71.65777779,Pisgah,Cheney,1
79,1961,"aborigines, 1",42.36527779,-71.65777779,Pisgah,Sigourney,1
79,1961,"aborigines, 1",42.36527778,-71.65777778,Pisgah,Sigourney,1
28,1959,"pitcairne, 1; poems, 1",56.4264,-3.5178,Pitcairne Green,Cowley,2
29,1958,"letters, 2",48.8048,2.1203,Place D'Armes,Cushing,2
29,1957,"letters, 2",48.85653889,2.342427778,Place Dauphine,Cushing,2
29,1956,"letters, 2",48.85666667,2.351388889,Place De Greve,Cushing,2
29,1955,"letters, 2",48.85313889,2.369111111,Place De La Bastille,Cushing,2
29,1954,"letters, 2",44.8415,-0.57,Place De La Bourse,Cushing,2
29,1953,"letters, 2",48.86583333,2.341111111,Place Des Victoires,Cushing,2
29,1952,"letters, 2",44.84513889,-0.57825,Place De Tourny,Cushing,2
29,1951,"letters, 2",48.85763889,2.347361111,Place Du Chatelet,Cushing,2
29,1949,"letters, 2",48.86333333,2.336944444,Place Du Palais Royal,Cushing,2
29,1948,"letters, 2",47.21305556,-1.562222222,Place Gralin,Cushing,2
104,1947,"miscpoems, 1",52.4675,-3.7828,Plinlimmon,Francis,1
2,1947,"epistles, 1",52.4675,-3.7828,Plinlimmon,Aikin,1
24,1946,"pilgrimpeep, 2",41.845,-70.7387,Plymouth Colony,Cheney,2
29,1945,"letters, 2",45.5811,-0.5469,Pons,Cushing,2
17,1944,"history, 2",53.691,-1.312,Pontefret,Cary-E,2
49,1943,"memoir, 2",53.16,-7.19,Port Arlington,Kilham,2
49,1941,"memoir, 2",8.484444444,-13.23444444,Portuguese Town,Kilham,2
79,1940,"aborigines, 1",37.99916667,-76.24972222,Potomac,Sigourney,1
89,1940,"changingscenes, 1",37.99916667,-76.24972222,Potomac,Unknown,1
20,1939,"maldef, 2",51.52194444,-0.119722222,Powis-House,Cellier,2
11,1938,"tenthmuse, 1",40.68666667,28.31861111,Propontis,Bradstreet,1
85,1938,"poems, 1",40.68666667,28.31861111,Propontis,Tollet,1
1,1936,"newengland, 1",41.7,-71.5,Providence Plantation,Adams,1
24,1936,"pilgrimpeep, 3",41.7,-71.5,Providence Plantation,Cheney,3
45,1934,"anjou, 2",54.961,-1.849,Prudhoe,Holford,2
7,1933,"love, 1",51.4649,-0.2211,Putney,Barker,1
95,1933,"toking, 1",51.4649,-0.2211,Putney,Whitrow,1
29,1932,"letters, 2",45.78916667,4.855833333,Quai De St. Clair,Cushing,2
13,1931,"idomen, 1",-0.233333333,-78.51666667,Quito,Brooks,1
73,1931,"present, 1",-0.233333333,-78.51666667,Quito,Rowson,1
20,1930,"maldef, 2",51.5137,-0.1111,Rainbow-Coffee-House,Cellier,2
48,1928,"account, 2",16.46666667,96.33333333,Rangoon River,Judson,2
1,1927,"jews, 1",49.01666667,12.08333333,Ratisbon,Adams,1
14,1927,"reformation, 1",49.01666667,12.08333333,Ratisbon,Bullard,1
1,1926,"newengland, 1",51.45416667,-0.973055556,Reading,Adams,1
81,1926,"darcy, 1",51.45416667,-0.973055556,Reading,Smith,1
1,1925,"newengland, 2",40.34869722,-74.06647222,Red Bank,Adams,2
107,1921,"miscellanies, 2",51.46166667,-0.306944444,Richmond-Green,Jones-M,2
24,1919,"pilgrimpeep, 2",42.37055556,-71.05361111,River Charles,Cheney,2
1,1918,"newengland, 1",39.42027778,-75.51972222,River Delaware,Adams,1
89,1918,"changingscenes, 1",39.42027778,-75.51972222,River Delaware,Unknown,1
1,1917,"newengland, 2",43.05611111,-70.70305556,River Piscataqua,Adams,2
1,1916,"newengland, 2",32.03777778,-80.85,River Savannah,Adams,2
29,1914,"letters, 2",43.95277778,4.807722222,Rocher,Cushing,2
4,1911,"venture, 2",51.50166667,-0.131944444,Rosamond's Pond,Ariadne,2
49,1910,"memoir, 2",53.75,-8.25,Roscommon,Kilham,2
66,1910,"poems1667, 1; pompey, 1",53.75,-8.25,Roscommon,Philips-K,2
51,1906,"museum, 2",48.8667,2.4833,Rosny,Lennox,2
29,1905,"letters, 2",48.6833,2.9667,Rozoy,Cushing,2
29,1904,"letters, 2",48.87086111,2.36925,Rue D'Aix,Cushing,2
29,1903,"letters, 2",48.86577778,2.327694444,Rue De Castiglioni,Cushing,2
29,1902,"letters, 2",44.84513889,-0.57825,Rue De Chapeau Rouge,Cushing,2
29,1901,"letters, 2",48.86786111,2.322888889,Rue Royale,Cushing,2
51,1900,"museum, 1",52.65,-0.633333333,Rutlandshire,Lennox,1
89,1900,"witchcrafts, 1",52.65,-0.633333333,Rutlandshire,Unknown,1
104,1899,"miscpoems, 2",54.44694444,-2.996388889,Rydall,Francis,2
1,1898,"newengland, 1",50.95,0.73,Rye,Adams,1
7,1898,"lining, 1",50.95,0.73,Rye,Barker,1
51,1896,"museum, 2",48.89805556,2.096388889,Saint Germain,Lennox,2
28,1895,"townbefore, 2",51.50694444,-0.139722222,Saint James's Street,Cowley,2
29,1893,"letters, 2",43.79,4.8325,Saint Remy,Cushing,2
11,1892,"several, 1; tenthmuse, 1",37.93333333,23.5,Salamis,Bradstreet,2
5,1891,"works2, 2",46.09416667,6.140277778,Saleve,Barbauld,2
1,1889,"jews, 2",15.34833333,44.20638889,Sana,Adams,2
46,1888,"texas, 2",29.05216667,-95.66894444,San Bernard,Holley,2
51,1887,"museum, 2",51.27471944,1.338880556,Sandwich,Lennox,2
1,1886,"newengland, 2",41.42,-73.28194444,Sandy- Hook,Adams,2
46,1885,"texas, 2",29.54694444,-94.94805556,San Jacinto Rivers,Holley,2
13,1884,"zophiel1834, 2",22.95572222,-81.41722222,San Patricio,Brooks,2
51,1882,"museum, 2",41.65,-0.883333333,Saragossa,Lennox,2
1,1880,"newengland, 1",51.09255,-1.8075,Sarum,Adams,1
20,1880,"maldef, 1",51.09255,-1.8075,Sarum,Cellier,1
89,1879,"changingscenes, 2",40.93,-73.10194444,Satawket,Unknown,2
48,1878,"account, 2",21.51416667,87.88072222,Saugar,Judson,2
76,1877,"aborigine, 2",32.03777778,-80.85,Savanna River,Sanders,2
22,1875,"poems, 2",60.8275,-0.841111111,Saxaford,Chalmers,2
22,1873,"poems, 1",65.52813889,16.35247222,Scandinavia,Chalmers,1
61,1873,"poemsplay, 1",65.52813889,16.35247222,Scandinavia,Nooth,1
71,1873,"poetical, 1",65.52813889,16.35247222,Scandinavia,Robinson,1
81,1873,"beachy, 1",65.52813889,16.35247222,Scandinavia,Smith,1
139,1872,"poems, 2",60.825,-0.791,Scaw,Campbell,2
1,1871,"jews, 2",29.61666667,52.53333333,Schiras,Adams,2
56,1870,"essays, 2",49.43583333,8.809444444,Schonaugia,Makin,2
89,1869,"changingscenes, 2",40.82926667,-74.79349722,Schooley's Mountain,Unknown,2
51,1868,"museum, 2",56.418,-3.404,Scone,Lennox,2
135,1865,"loving, 1",30.1843,35.3166,Seir,Fell,1
90,1865,"lampvirginity, 1",30.1843,35.3166,Seir,Various,1
19,1864,"william, 2",53.78178889,-1.070308333,Selby,Cavendish,2
1,1859,"newengland, 2",41.71813889,-71.37222222,Shawomet,Adams,2
79,1858,"aborigines, 1",39.32260278,-77.72776944,Shenandoah,Sigourney,1
89,1858,"changingscenes, 1",39.32260278,-77.72776944,Shenandoah,Unknown,1
35,1856,"french, 2",51.50694444,-0.139722222,S.Iames His Streete,Dowriche,2
2,1855,"epistles, 1",43.31861111,11.33055556,Siena,Aikin,1
51,1855,"museum, 1",43.31861111,11.33055556,Siena,Lennox,1
1,1853,"jews, 1",51.6,17.2,Silesia,Adams,1
114,1853,"urania, 1",51.6,17.2,Silesia,Wroth,1
128,1852,"antonius, 1; antonie, 1",38.56722222,27.45472222,Sipylus,Sidney,2
5,1847,"works2, 1",49.3817,3.3236,Soissons,Barbauld,1
60,1847,"gleaner, 1",49.3817,3.3236,Soissons,Murray,1
41,1843,"sonnets, 2",51.4419,-1.0114,Southcote Abbey,Finch-B,2
81,1842,"conversations, 1; sonnets, 1",50.91666667,-0.5,South Downs,Smith,2
21,1838,"platlady, 2",51.13333333,4.566666667,Spanish-Netherlands,Centlivre,2
13,1836,"zophiel1834, 1",38.86388889,22.57638889,Sperchius,Brooks,1
72,1836,"poems, 1",38.86388889,22.57638889,Sperchius,Rowe,1
139,1834,"poems, 1",78.75,16,Spitzbergen,Campbell,1
91,1834,"mental, 1",78.75,16,Spitzbergen,Wakefield,1
89,1833,"changingscenes, 2",40.70861111,-74.92222222,Spruce Run,Unknown,2
1,1832,"newengland, 2",43.06194444,-70.90694444,Squamscot Falls,Adams,2
114,1831,"urania, 2",39.91666667,25.25,Stalamina,Wroth,2
114,1830,"urania, 2",39.91666667,25.25,Stalamine,Wroth,2
30,1829,"appearance, 1",51.755,-0.336,St. Albons,Davies,1
45,1829,"anjou, 1",51.755,-0.336,St. Albons,Holford,1
70,1828,"narrativelife, 1; westindies, 1",18.2,-77.467,"St. Anne Harbor, Jamaica",Prince,2
1,1827,"newengland, 2",29.89472222,-81.31444444,St. Augustine,Adams,2
5,1826,"legacy, 1",48.8008,2.0633,St. Cyr,Barbauld,1
71,1826,"poetical, 1",48.8008,2.0633,St. Cyr,Robinson,1
19,1824,"william, 1",50.396,-4.31,St. Germain,Cavendish,1
29,1824,"letters, 1",50.396,-4.31,St. Germain,Cushing,1
70,1822,"westindies, 1; narrativelife, 1",17.99587778,-76.95510833,St. Jago,Prince,2
54,1820,"theodore, 2",50.69083333,4.406111111,St. Jean,Liddiard,2
81,1818,"manor, 2",48.6481,-2.0075,St. Malo,Smith,2
15,1817,"case, 2",51.27666667,1.074166667,St.Mildreds,Carleton,2
1,1816,"newengland, 2",42.2875,-73.32083333,Stockbridge,Adams,2
104,1814,"miscpoems, 2",53,-2.183333333,Stoke,Francis,2
89,1813,"changingscenes, 2",41.365,-71.90666667,Stonington,Unknown,2
5,1812,"works1, 2",49.5508,4.9272,Stonne,Barbauld,2
107,1811,"miscellanies, 1",51.51361111,-0.098055556,St. Paul,Jones-M,1
7,1811,"lining, 1",51.51361111,-0.098055556,St. Paul,Barker,1
5,1810,"legacy, 1",41.90222222,12.45333333,St. Peter's,Barbauld,1
60,1810,"gleaner, 1",41.90222222,12.45333333,St. Peter's,Murray,1
101,1807,"academia, 2",51.75166111,-1.268502778,St. Thomas,Danvers,2
107,1806,"miscellanies, 2",51.75194444,-1.257777778,St. Toles,Jones-M,2
139,1801,"poems, 2",59.85428889,-1.275311111,Sumburghead,Campbell,2
107,1800,"miscellanies, 1",54.9061,-1.381130556,Sunderland,Jones-M,1
19,1800,"william, 1",54.9061,-1.381130556,Sunderland,Cavendish,1
104,1797,"song, 1",50.95,-0.7,Sussex Downs,Francis,1
5,1797,"legacy, 1",50.95,-0.7,Sussex Downs,Barbauld,1
104,1796,"miscpoems, 2",52.65289444,0.684286111,Swaffham,Francis,2
114,1793,"urania, 1",37.08333333,15.28333333,Syracusa,Wroth,1
56,1793,"essays, 1",37.08333333,15.28333333,Syracusa,Makin,1
66,1792,"poems1667, 1; pompey, 1",40.31972222,-1.6975,Tagus,Philips-K,2
76,1791,"aborigine, 2",30.455,-84.25333333,Tallahassee,Sanders,2
29,1790,"letters, 2",43.8058,4.6603,Tarascon,Cushing,2
66,1787,"poems1667, 1; poems1664, 1",51.6745,-4.7044,Tenby,Philips-K,2
45,1786,"anjou, 2",42.61055556,-71.23472222,Tewksbury,Holford,2
103,1785,"poems, 1",51.35,1.383333333,Thanet,Finch-A,1
6,1785,"poems, 1",51.35,1.383333333,Thanet,Barber,1
29,1784,"letters, 1",52.31666667,5.55,The Netherlands,Cushing,1
91,1784,"mental, 1",52.31666667,5.55,The Netherlands,Wakefield,1
100,1783,"essays, 1",38.80527778,22.56277778,Thermopyle,Chudleigh,1
11,1783,"tenthmuse, 1",38.80527778,22.56277778,Thermopyle,Bradstreet,1
13,1781,"idomen, 1",38.90472222,-77.01638889,The United States,Brooks,1
48,1781,"account, 1",38.90472222,-77.01638889,The United States,Judson,1
11,1778,"several, 1",51.4606,0.3582,Tilbury,Bradstreet,1
69,1778,"chaine, 1",51.4606,0.3582,Tilbury,Primrose,1
29,1773,"letters, 2",45.9411,4.775,Trevoux,Cushing,2
70,1771,"narrativelife, 1",23.43722222,0,Tropic Of Cancer,Prince,1
73,1771,"present, 1",23.43722222,0,Tropic Of Cancer,Rowson,1
49,1770,"memoir, 2",53.515,-8.851,Tuam,Kilham,2
1,1769,"jews, 2",42.06527778,-1.606666667,Tudela,Adams,2
70,1767,"westindies, 1; narrativelife, 1",21.75,-71.58333333,Turks Island,Prince,2
74,1766,"alabama, 2",33.20653889,-87.53460556,Tuscaloosa,Royall,2
67,1765,"beau, 2",52.36752778,-2.008722222,Twatling,Pix,2
44,1762,"spectator02, 2",40.845,14.25833333,Two Sicilies,Haywood,2
11,1761,"several, 2",38.43333333,39.77277778,Tygrus,Bradstreet,2
1,1759,"jews, 2",50.45,30.52333333,Ukraine,Adams,2
48,1758,"account, 2",21.9,96.05,Umerapoorah,Judson,2
46,1756,"texas, 2",40.25,-90.25,Upper Louisiana,Holley,2
22,1755,"poems, 2",60.75,-0.883333333,Vaalifield,Chalmers,2
29,1753,"letters, 1",45.38333333,5.733333333,Valentinois,Cushing,1
51,1753,"museum, 1",45.38333333,5.733333333,Valentinois,Lennox,1
14,1752,"reformation, 2",33.751,-89.681,Valley Of The Mississippi,Bullard,2
71,1750,"poetical, 2",49.7439,0.5144,Valmont,Robinson,2
44,1749,"spectator01, 1; spectator04, 1",51.48666667,-0.121833333,Vaux-Hall-Gardens,Haywood,2
104,1748,"miscpoems, 2",52.5835,1.2909,Venta Icenorum,Francis,2
1,1746,"jews, 2",48,7,Vosges,Adams,2
81,1744,"whatisshe, 2",51.45730556,-0.194861111,Wandsworth,Smith,2
134,1743,"address, 1",51.5073,-0.061,Wapping,Cooper,1
44,1743,"spectator03, 1",51.5073,-0.061,Wapping,Haywood,1
73,1742,"present, 2",51.0365,-2.0888,War Dour Castle,Rowson,2
1,1741,"jews, 2",52.23333333,21.01666667,Warsaw,Adams,2
44,1740,"recluse, 1",52.576,-1.5454,Warwickshire,Haywood,1
51,1740,"museum, 1",52.576,-1.5454,Warwickshire,Lennox,1
74,1739,"alabama, 2",36.23,-81.7,Wataga,Royall,2
49,1738,"memoir, 2",52.25666667,-7.129166667,Waterford,Kilham,2
1,1737,"newengland, 2",42.37083333,-71.18333333,Watertown,Adams,2
48,1735,"account, 2",24,-71,Western India,Judson,2
76,1732,"aborigine, 2",30.65,-88.68333333,West-Florida,Sanders,2
1,1729,"newengland, 1",40.31,-79.47,Westmoreland County,Adams,1
74,1729,"alabama, 1",40.31,-79.47,Westmoreland County,Royall,1
74,1728,"alabama, 2",41.05,-79.05,West Pennsylvania,Royall,2
74,1726,"alabama, 2",35.7,-89.2,West Tennessee,Royall,2
91,1723,"mental, 2",49.97916667,20.06388889,Wilizka,Wakefield,2
73,1722,"inquisitor, 2",53.51648333,-0.102072222,Wiltham,Rowson,2
81,1717,"manor, 2",50.81471111,-0.371386111,Worthing,Smith,2
28,1716,"poems, 2",54.75,-3,Wotobank,Cowley,2
13,1715,"idomen, 29",31.78333333,35.21666667,Salem,Brooks,29
46,1714,"texas, 2",36.92,-81.09,Wythe County,Holley,2
126,1713,"poems, 1",36.35611111,29.31861111,Xanthus,Dixon,1
72,1713,"poems, 1",36.35611111,29.31861111,Xanthus,Rowe,1
60,1712,"gleaner, 2",41.31166667,-72.92527778,Yale College,Murray,2
22,1711,"poems, 2",53.66151667,-2.809083333,Yarrow,Chalmers,2
139,1710,"poems, 2",60.62,-1.1,Yell,Campbell,2
1,1709,"jews, 2",15,48,Yemen,Adams,2
1,1708,"newengland, 2",37.24777778,-76.3825,York-River,Adams,2
157,1707,"poetical, 2",52.264,1.509,Yoxford,Candler,2
39,1705,"shortrelation, 2",37.8,20.75,Zant,Evans,2
1,1704,"jews, 1",-41.28333333,174.45,Zealand,Adams,1
44,1704,"spectator03, 1",-41.28333333,174.45,Zealand,Haywood,1
139,1701,"poems, 1",57.1526,-2.11,Aberdeen,Campbell,1
5,1701,"works2, 1",57.1526,-2.11,Aberdeen,Barbauld,1
51,1701,"museum, 1",57.1526,-2.11,Aberdeen,Lennox,1
109,1697,"fancysketch, 1",39,25,Aegean,Moise,1
11,1697,"several, 1",39,25,Aegean,Bradstreet,1
114,1697,"urania, 1",39,25,Aegean,Wroth,1
42,1697,"nightbefore, 1",39,25,Aegean,Garnett,1
