author,authorID,samID,title,year,repName,varName,count,newsamID,DisplayName,latitude,longitude
cary-e,17,3,history,1680,london,london,9,3,London,51.50722222,-0.1275
cary-e,17,3,edoct,1680,london,london,3,3,London,51.50722222,-0.1275
cavendish,19,3,natpix,1656,london,london,3,3,London,51.50722222,-0.1275
cavendish,19,3,william,1667,london,london,8,3,London,51.50722222,-0.1275
cellier,20,3,todoctor,1688,london,london,1,3,London,51.50722222,-0.1275
cellier,20,3,maldef,1680,london,london,1,3,London,51.50722222,-0.1275
centlivre,21,3,platlady,1707,london,london,15,3,London,51.50722222,-0.1275
centlivre,21,3,bewitched,1709,london,london,13,3,London,51.50722222,-0.1275
cheney,24,3,pilgrimpeep,1824,london,london,2,3,London,51.50722222,-0.1275
chidley,25,815,counsell,1645,londons,londons,1,3,London,51.50722222,-0.1275
chidley,25,3,counsell,1645,london,london,1,3,London,51.50722222,-0.1275
chidley,25,3,just,1641,london,london,7,3,London,51.50722222,-0.1275
child,26,3,appeal,1833,london,london,5,3,London,51.50722222,-0.1275
clark,27,3,esquimaux01,1819,london,london,6,3,London,51.50722222,-0.1275
cowley,28,3,runaway,1813,london,london,3,3,London,51.50722222,-0.1275
cowley,28,3,townbefore,1813,london,london,3,3,London,51.50722222,-0.1275
cowley,28,3,theman,1813,london,london,4,3,London,51.50722222,-0.1275
cowley,28,3,belles,1813,london,london,4,3,London,51.50722222,-0.1275
cowley,28,3,greencoat,1813,london,london,1,3,London,51.50722222,-0.1275
cowley,28,3,moreways,1813,london,london,7,3,London,51.50722222,-0.1275
cowley,28,3,dupe,1813,london,london,1,3,London,51.50722222,-0.1275
cushing,29,3,letters,1832,london,london,1,3,London,51.50722222,-0.1275
cushing,29,3,saratoga2,1824,london,london,1,3,London,51.50722222,-0.1275
danvers,101,3,oxford,1693,london,london,2,3,London,51.50722222,-0.1275
davies,30,3,wordofgod,1644,london,london,1,3,London,51.50722222,-0.1275
davys,31,3,coquet,1752,london,london,10,3,London,51.50722222,-0.1275
defleury,32,3,divinepoems,1791,london,london,1,3,London,51.50722222,-0.1275
deverell,33,3,maryqueen,1792,london,london,2,3,London,51.50722222,-0.1275
egerton,36,3,poems,1703,london,london,1,3,London,51.50722222,-0.1275
evans,39,3,shortrelation,1662,london,london,3,3,London,51.50722222,-0.1275
evelyn,40,3,foppensis,1691,london,london,2,3,London,51.50722222,-0.1275
francis,104,3,miscpoems,1790,london;,london;,1,3,London,51.50722222,-0.1275
green,43,3,romance,1810,lon don,lon don|london,35,3,London,51.50722222,-0.1275
hands,105,3,deathamnon,1789,london,london,1,3,London,51.50722222,-0.1275
haywood,44,3,spectator04,1745,london,london,16,3,London,51.50722222,-0.1275
haywood,44,3,spectator02,1745,london,london,7,3,London,51.50722222,-0.1275
haywood,44,3,spectator03,1745,london,london,15,3,London,51.50722222,-0.1275
haywood,44,3,bath-intrigues,1725,london,london,6,3,London,51.50722222,-0.1275
haywood,44,3,fairhebrew,1729,london,london,4,3,London,51.50722222,-0.1275
haywood,44,3,recluse,1722,london,london,12,3,London,51.50722222,-0.1275
haywood,44,3,spectator01,1745,london,london,8,3,London,51.50722222,-0.1275
holford,45,3,poems,1811,london;,london;,1,3,London,51.50722222,-0.1275
holford,45,3,anjou,1816,london,london,2,3,London,51.50722222,-0.1275
jones-m,107,3,miscellanies,1750,london,london,9,3,London,51.50722222,-0.1275
judson,48,3,account,1827,london,london,1,3,London,51.50722222,-0.1275
kilham,49,3,memoir,1837,london,london,27,3,London,51.50722222,-0.1275
leapor,50,3,poems,Aug-51,london,london,1,3,London,51.50722222,-0.1275
leapor,50,3,poems2,1751,london,london,2,3,London,51.50722222,-0.1275
lennox,51,3,museum,0-61,london,london,25,3,London,51.50722222,-0.1275
lennox,51,3,eliza02,1767,london,london,2,3,London,51.50722222,-0.1275
lennox,51,3,eliza01,1767,london,london,3,3,London,51.50722222,-0.1275
lickbarrow,53,3,effusions,1814,london,london,1,3,London,51.50722222,-0.1275
little,119,3,poeticalworks,1792,london,london,1,3,London,51.50722222,-0.1275
love,55,3,name1663,1663,london,london,1,3,London,51.50722222,-0.1275
love,55,3,name1651,1651,london,london,1,3,London,51.50722222,-0.1275
manley,57,3,letters,1696,lon don,lon don|london,11,3,London,51.50722222,-0.1275
mortimer,120,3,job,1842,london,london,1,3,London,51.50722222,-0.1275
murray,60,3,gleaner,1798,london;,london;|london,8,3,London,51.50722222,-0.1275
oneill,62,815,poetical,1802,london's,london's,1,3,London,51.50722222,-0.1275
oneill,62,3,poetical,1802,london,london,2,3,London,51.50722222,-0.1275
parr-s,63,3,apologie,1659,london,london,1,3,London,51.50722222,-0.1275
philips,65,3,1705letters,1705,london,london,1,3,London,51.50722222,-0.1275
philips,65,3,1697letters,1697,london,london,1,3,London,51.50722222,-0.1275
philips,65,3,letters,1705,lon don,lon don|london,25,3,London,51.50722222,-0.1275
philips-j,121,3,female,1679,london,london,1,3,London,51.50722222,-0.1275
philips-k,66,3,poems1667,1667,london,london,1,3,London,51.50722222,-0.1275
pix,67,3,beau,1700,london,london,3,3,London,51.50722222,-0.1275
pix,67,3,innocent,1697,london,london,3,3,London,51.50722222,-0.1275
plato,122,3,essays,1841,london,london,1,3,London,51.50722222,-0.1275
primrose,69,3,chaine,1630,london,london,1,3,London,51.50722222,-0.1275
prince,70,3,narrativelife,1850,london,london,2,3,London,51.50722222,-0.1275
prince,70,3,westindies,1841,lon don,lon don|london,2,3,London,51.50722222,-0.1275
robinson,71,815,poetical,1824,london's,london's,1,3,London,51.50722222,-0.1275
robinson,71,3,poetical,1824,london,london,1,3,London,51.50722222,-0.1275
robinson,71,3,thoughts,1799,london,london,1,3,London,51.50722222,-0.1275
rowson,73,3,inquisitor,1794,lon don,lon don|london,11,3,London,51.50722222,-0.1275
ryves,75,3,hastiniad,1784,london,london,1,3,London,51.50722222,-0.1275
scott,77,3,advocate,1774,london,london,1,3,London,51.50722222,-0.1275
sharp,78,3,midwives,1671,london,london,1,3,London,51.50722222,-0.1275
simmons,80,3,lostsheep,1655,london,london,1,3,London,51.50722222,-0.1275
smith,81,3,whatisshe,1799,london;,london;|london,12,3,London,51.50722222,-0.1275
smith,81,3,desmond,1792,london,london,42,3,London,51.50722222,-0.1275
smith,81,3,conversations,1819,london,london,5,3,London,51.50722222,-0.1275
smith,81,3,manor,1793,lon don,"lon don|london|london,",108,3,London,51.50722222,-0.1275
stagg,83,3,petition,1641,london,london,1,3,London,51.50722222,-0.1275
tattle,84,3,revenge,1640,london,london,1,3,London,51.50722222,-0.1275
taylor,113,815,essays,1816,london's,london's,1,3,London,51.50722222,-0.1275
taylor,113,3,essays,1816,london,london,2,3,London,51.50722222,-0.1275
trapnel,86,3,strange,1654,london,london,1,3,London,51.50722222,-0.1275
trapnel,86,3,stone,1654,london,london,3,3,London,51.50722222,-0.1275
trench,87,3,thoughts,1837,london,london,1,3,London,51.50722222,-0.1275
trimmer,88,3,fabulous,1786,london,london,3,3,London,51.50722222,-0.1275
unknown,89,3,swetnam,1620,london,london,1,3,London,51.50722222,-0.1275
unknown,89,3,fortunate,1750,london,london,1,3,London,51.50722222,-0.1275
unknown,89,3,changingscenes,1825,lon don,lon don|london,6,3,London,51.50722222,-0.1275
unknown,89,3,brideling,1595,lon don,lon don|london,7,3,London,51.50722222,-0.1275
various,90,3,loveletters1,1693,london,london,5,3,London,51.50722222,-0.1275
various,90,3,loveletters2,1694,london,london,2,3,London,51.50722222,-0.1275
warren,92,3,blockheads,1776,london,london,1,3,London,51.50722222,-0.1275
wheatley,94,3,poems,1773,london,london,1,3,London,51.50722222,-0.1275
whitney,123,3,nosegay,1573,london,london,6,3,London,51.50722222,-0.1275
whitrow,95,3,humblesalutation,1690,london,london,1,3,London,51.50722222,-0.1275
whitrow,95,3,humbleaddress,1689,london,london,2,3,London,51.50722222,-0.1275
whitrow,95,3,toking,1692,london,london,1,3,London,51.50722222,-0.1275
whitrow,95,3,humblethanksgiving,1694,lon don,lon don|london,6,3,London,51.50722222,-0.1275
wroth,114,3,urania,1621,london,london,1,3,London,51.50722222,-0.1275
yearsley,97,3,goodwin,1791,london,london,3,3,London,51.50722222,-0.1275
yearsley,97,3,poems,1787,london,london,2,3,London,51.50722222,-0.1275
adams,1,4,jews,1812,rome,rome,34,4,Rome,41.9,12.5
adams,1,4,newengland,1799,rome,rome,2,4,Rome,41.9,12.5
aikin,2,4,epistles,1810,rome,rome,12,4,Rome,41.9,12.5
aikin,2,71,epistles,1810,rome's,rome's,2,4,Rome,41.9,12.5
askew,115,4,lattre,1547,rome,rome,2,4,Rome,41.9,12.5
bacon,116,4,sermonelec,1570,rome,rome,1,4,Rome,41.9,12.5
bacon,116,71,apologie,1564,romes,romes,5,4,Rome,41.9,12.5
bacon,116,4,apologie,1564,rome,rome,67,4,Rome,41.9,12.5
barbauld,5,4,works2,1826,rome,rome,5,4,Rome,41.9,12.5
barbauld,5,4,legacy,1826,rome,rome,5,4,Rome,41.9,12.5
barbauld,5,4,poems,1773,rome,rome,2,4,Rome,41.9,12.5
barbauld,5,4,works1,1826,rome,rome,3,4,Rome,41.9,12.5
barber,6,4,poems,1734,rome,rome,2,4,Rome,41.9,12.5
barker,7,4,recreations,1688,rome,rome,3,4,Rome,41.9,12.5
behn,8,4,widow,1690,rome,rome,1,4,Rome,41.9,12.5
behn,8,71,pindaric,1689,rome's,rome's,1,4,Rome,41.9,12.5
behn,8,71,miscellany,1685,rome's,rome's|romes,6,4,Rome,41.9,12.5
behn,8,4,miscellany,1685,rome,rome,24,4,Rome,41.9,12.5
behn,8,4,loverwatch,1686,rome,rome,1,4,Rome,41.9,12.5
behn,8,4,emperor,1688,rome,rome,2,4,Rome,41.9,12.5
behn,8,4,amorous,1671,rome,rome,1,4,Rome,41.9,12.5
benger,9,4,geniad,1791,rome,rome,4,4,Rome,41.9,12.5
biddle,10,4,warlord,1660,rome,rome,1,4,Rome,41.9,12.5
bowdler,124,4,poemessays,1786,rome,rome,1,4,Rome,41.9,12.5
bradstreet,11,71,tenthmuse,1650,romes,romes,5,4,Rome,41.9,12.5
bradstreet,11,71,several,1678,romes,romes,5,4,Rome,41.9,12.5
bradstreet,11,4,several,1678,rome,rome,12,4,Rome,41.9,12.5
bradstreet,11,4,tenthmuse,1650,rome,rome,12,4,Rome,41.9,12.5
brooke,12,4,emily,1769,rome,rome,1,4,Rome,41.9,12.5
brooks,13,4,zophiel1834,1834,rome,rome,1,4,Rome,41.9,12.5
brooks,13,4,idomen,1843,rome,rome,1,4,Rome,41.9,12.5
brooks,13,4,zophiel1825,1825,rome,rome,1,4,Rome,41.9,12.5
bullard,14,4,reformation,1832,rome,rome,57,4,Rome,41.9,12.5
bullard,14,71,reformation,1832,rome's,rome's,1,4,Rome,41.9,12.5
carter,125,4,poems,1816,rome,rome,2,4,Rome,41.9,12.5
cary-e,17,4,history,1680,rome,rome,2,4,Rome,41.9,12.5
cary-e,17,4,edoct,1680,rome,rome,1,4,Rome,41.9,12.5
cary-e,17,4,mariam,1613,rome,rome,5,4,Rome,41.9,12.5
cary-e,17,71,mariam,1613,romes,romes,1,4,Rome,41.9,12.5
cary-m,18,4,doom,1651,rome,rome,24,4,Rome,41.9,12.5
cary-m,18,71,doom,1651,romes,romes,4,4,Rome,41.9,12.5
cavendish,19,4,observations,1666,rome,rome,1,4,Rome,41.9,12.5
cavendish,19,4,62b-loves,1662,rome,rome,3,4,Rome,41.9,12.5
cavendish,19,4,62e-lady,1662,rome,rome,1,4,Rome,41.9,12.5
cavendish,19,4,62f-wits,1662,rome,rome,1,4,Rome,41.9,12.5
cavendish,19,4,fancies,1653,rome,rome,1,4,Rome,41.9,12.5
cavendish,19,4,olio,1655,rome,rome,3,4,Rome,41.9,12.5
cavendish,19,4,william,1667,rome,rome,1,4,Rome,41.9,12.5
chandler,23,4,essays,1845,rome,rome,1,4,Rome,41.9,12.5
cheney,24,4,pilgrimpeep,1824,rome,rome,1,4,Rome,41.9,12.5
chidley,25,4,just,1641,rome,rome,17,4,Rome,41.9,12.5
chidley,25,4,newyeares,1645,rome,rome,2,4,Rome,41.9,12.5
child,26,4,appeal,1833,rome,rome,7,4,Rome,41.9,12.5
chudleigh,100,71,poems3ch,1703,rome's,rome's,1,4,Rome,41.9,12.5
chudleigh,100,4,defence,1701,rome,rome,1,4,Rome,41.9,12.5
chudleigh,100,4,poems3ch,1703,rome,rome,5,4,Rome,41.9,12.5
chudleigh,100,4,essays,1710,rome,rome,2,4,Rome,41.9,12.5
cowley,28,4,poems,1813,rome,rome,5,4,Rome,41.9,12.5
cowley,28,4,moreways,1813,rome,rome,2,4,Rome,41.9,12.5
cowley,28,4,belles,1813,rome,rome,3,4,Rome,41.9,12.5
cowley,28,4,albina,1813,rome,rome,1,4,Rome,41.9,12.5
cowley,28,71,poems,1813,rome's,rome's,1,4,Rome,41.9,12.5
cushing,29,4,letters,1832,rome,rome,7,4,Rome,41.9,12.5
cushing,29,4,saratoga1,1824,rome,rome,2,4,Rome,41.9,12.5
danvers,101,4,oxford,1693,rome,rome,1,4,Rome,41.9,12.5
davies,30,4,wordofgod,1644,rome,rome,1,4,Rome,41.9,12.5
davies,30,4,benediction,1651,rome,rome,1,4,Rome,41.9,12.5
davies,30,4,kingsofearth,1633,rome,rome,7,4,Rome,41.9,12.5
davies,30,4,cryingcharge,1649,rome,rome,1,4,Rome,41.9,12.5
davies,30,4,warning,1625,rome,rome,7,4,Rome,41.9,12.5
davies,30,71,warning,1625,romes,romes,1,4,Rome,41.9,12.5
davies,30,71,kingsofearth,1633,romes,romes,3,4,Rome,41.9,12.5
deverell,33,71,maryqueen,1792,rome's,rome's,3,4,Rome,41.9,12.5
dixon,126,71,poems,1740,rome's,rome's,1,4,Rome,41.9,12.5
dixon,126,4,poems,1740,rome,rome,5,4,Rome,41.9,12.5
dowriche,35,4,french,1589,rome,rome,4,4,Rome,41.9,12.5
egerton,36,4,poems,1703,rome,rome,4,4,Rome,41.9,12.5
erskine,38,71,alcon,1815,rome's,rome's,1,4,Rome,41.9,12.5
erskine,38,4,alcon,1815,rome,rome,4,4,Rome,41.9,12.5
erskine,38,4,isabel,1814,rome,rome,1,4,Rome,41.9,12.5
evans,39,4,shortrelation,1662,rome,rome,19,4,Rome,41.9,12.5
evelyn,40,4,muliebris,1690,rome,rome,4,4,Rome,41.9,12.5
finch-a,103,71,poems,1713,rome's,rome's,2,4,Rome,41.9,12.5
francis,104,4,miscpoems,1790,rome,rome,1,4,Rome,41.9,12.5
garnett,42,4,nightbefore,1824,rome,rome,8,4,Rome,41.9,12.5
garnett,42,71,nightbefore,1824,rome's,rome's,3,4,Rome,41.9,12.5
green,43,4,romance,1810,rome,rome,1,4,Rome,41.9,12.5
haywood,44,4,spectator03,1745,rome,rome,7,4,Rome,41.9,12.5
haywood,44,4,spectator02,1745,rome,rome,4,4,Rome,41.9,12.5
haywood,44,4,spectator01,1745,rome,rome,2,4,Rome,41.9,12.5
haywood,44,4,spectator04,1745,rome,rome,3,4,Rome,41.9,12.5
holford,45,4,anjou,1816,rome,rome,1,4,Rome,41.9,12.5
jones-a,47,71,amaria,1793,rome's,rome's,1,4,Rome,41.9,12.5
jones-m,107,4,miscellanies,1750,rome,rome,2,4,Rome,41.9,12.5
judson,48,4,account,1827,rome,rome,1,4,Rome,41.9,12.5
lennox,51,4,museum,0-61,rome,rome,57,4,Rome,41.9,12.5
makin,56,4,essays,1673,rome,rome,3,4,Rome,41.9,12.5
moise,109,4,fancysketch,1833,rome,rome,1,4,Rome,41.9,12.5
moise,109,71,fancysketch,1833,rome's,rome's,1,4,Rome,41.9,12.5
murray,60,4,gleaner,1798,rome,rome,14,4,Rome,41.9,12.5
oneill,62,4,poetical,1802,rome,rome,1,4,Rome,41.9,12.5
parr-k,127,4,lament,1548,rome,rome|rome.,7,4,Rome,41.9,12.5
parr-s,63,4,apologie,1659,rome,rome,1,4,Rome,41.9,12.5
pennington,64,4,advice,1773,rome,rome,1,4,Rome,41.9,12.5
philips,65,4,denham-horace,1669,rome,rome|rome.,24,4,Rome,41.9,12.5
philips,65,71,denham-horace,1669,romes,romes,1,4,Rome,41.9,12.5
philips-j,121,4,female,1679,rome,rome,1,4,Rome,41.9,12.5
philips-k,66,4,poems1664,1664,rome,rome,4,4,Rome,41.9,12.5
philips-k,66,4,pompey,1663,rome,rome,33,4,Rome,41.9,12.5
philips-k,66,71,pompey,1663,romes,romes,4,4,Rome,41.9,12.5
philips-k,66,71,poems1664,1664,rome's,rome's,1,4,Rome,41.9,12.5
philips-k,66,71,poems1667,1667,romes,romes,7,4,Rome,41.9,12.5
philips-k,66,4,poems1667,1667,rome,"rome|rome,|rome.",93,4,Rome,41.9,12.5
pix,67,71,deceiver,1698,rome's,rome's,1,4,Rome,41.9,12.5
plato,122,4,essays,1841,rome,rome,2,4,Rome,41.9,12.5
primrose,69,71,chaine,1630,romes,romes,1,4,Rome,41.9,12.5
primrose,69,4,chaine,1630,rome,rome,2,4,Rome,41.9,12.5
robinson,71,71,poetical,1824,rome's,rome's,1,4,Rome,41.9,12.5
robinson,71,4,poetical,1824,rome,rome,1,4,Rome,41.9,12.5
rowson,73,4,present,1811,rome,rome,22,4,Rome,41.9,12.5
royall,74,4,alabama,1830,rome,rome,2,4,Rome,41.9,12.5
sanders,76,4,aborigine,1829,rome,rome,3,4,Rome,41.9,12.5
scott,77,4,advocate,1774,rome,rome,1,4,Rome,41.9,12.5
sidney,128,4,antonius,1592,rome,rome,16,4,Rome,41.9,12.5
sidney,128,4,antonie,1595,rome,rome,16,4,Rome,41.9,12.5
sidney,128,4,discourse,1592,rome,rome,1,4,Rome,41.9,12.5
sigourney,79,71,aborigines,1822,rome's,rome's,3,4,Rome,41.9,12.5
sigourney,79,4,aborigines,1822,rome,rome,14,4,Rome,41.9,12.5
smith,81,4,desmond,1792,rome,rome,1,4,Rome,41.9,12.5
tattle,84,4,revenge,1640,rome,rome,1,4,Rome,41.9,12.5
taylor,113,4,essays,1816,rome,rome,2,4,Rome,41.9,12.5
tollet,85,4,poems,1756,rome,rome,6,4,Rome,41.9,12.5
unknown,89,4,tears,1774,rome,rome,1,4,Rome,41.9,12.5
unknown,89,4,changingscenes,1825,rome,rome,2,4,Rome,41.9,12.5
various,90,4,matrones,1582,rome,rome,4,4,Rome,41.9,12.5
warren,92,71,group,1775,rome's,rome's,1,4,Rome,41.9,12.5
west,93,4,poems-tragedy,1791,rome,rome,2,4,Rome,41.9,12.5
whitrow,95,4,toking,1692,rome,rome,1,4,Rome,41.9,12.5
wroth,114,4,urania,1621,rome,rome,1,4,Rome,41.9,12.5
yearsley,97,71,goodwin,1791,rome's,rome's,1,4,Rome,41.9,12.5
adams,1,5,jews,1812,america,america,5,5,America,21.31611111,-81.25055556
adams,1,5,newengland,1799,ame rica,ame rica|america|ameri ca|amer ica,118,5,America,21.31611111,-81.25055556
barbauld,5,5,works2,1826,america,america,1,5,America,21.31611111,-81.25055556
barbauld,5,5,legacy,1826,america,america,2,5,America,21.31611111,-81.25055556
behn,8,5,widow,1690,america,america,1,5,America,21.31611111,-81.25055556
brooke,12,5,emily,1769,america,america,22,5,America,21.31611111,-81.25055556
brooks,13,5,zophiel1834,1834,america,america,4,5,America,21.31611111,-81.25055556
brooks,13,5,idomen,1843,america,america,4,5,America,21.31611111,-81.25055556
bullard,14,5,reformation,1832,america,america,2,5,America,21.31611111,-81.25055556
carleton,15,5,case,1663,america,america,1,5,America,21.31611111,-81.25055556
chandler,23,5,essays,1845,america,america,1,5,America,21.31611111,-81.25055556
chandler,23,5,poetical,1845,america,america,4,5,America,21.31611111,-81.25055556
cheney,24,5,pilgrimpeep,1824,america,america,9,5,America,21.31611111,-81.25055556
child,26,5,appeal,1833,america,america,11,5,America,21.31611111,-81.25055556
chudleigh,100,5,essays,1710,america,america,1,5,America,21.31611111,-81.25055556
clark,27,5,esquimaux01,1819,america,america,3,5,America,21.31611111,-81.25055556
